   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/logging/__init__.py:426(validate)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/ssl.py:474(SSLContext)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/scipy/interpolate/ndgriddata.py:1(<module>)
       54    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/offsetbox.py:36(bbox_artist)
        3    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/tokenize.py:325(find_cookie)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/ILAMB/Variable.py:16(Variable)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/ILAMB/Relationship.py:1(<module>)
        4    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/ticker.py:213(set_data_interval)
        7    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/scipy/sparse/construct.py:1(<module>)
       16    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/markers.py:412(_half_fill)
        2    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/logging/__init__.py:887(createLock)
       69    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/enum.py:654(name)
       37    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       10    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/printing/pretty/pretty_symbology.py:189(<lambda>)
        3    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pyparsing.py:3758(__init__)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/mpmath/matrices/eigen.py:14(<module>)
       11    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
       20    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/argparse.py:809(__init__)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/deprecated/class_registry.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/mpmath/functions/elliptic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/pathlib.py:119(_WindowsFlavour)
       48    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/offsetbox.py:422(<listcomp>)
       34    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/tight_layout.py:93(<listcomp>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/_vendor/pyparsing.py:1972(__xor__)
       52    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/cartopy/crs.py:718(threshold)
       77    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/signal.py:17(<lambda>)
       12    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/pathlib.py:694(_format_parsed_parts)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/__future__.py:1(<module>)
        6    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/contextlib.py:379(_create_cb_wrapper)
       16    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/core/_dtype.py:36(_kind_name)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/mpl_toolkits/axisartist/axislines.py:202(AxisArtistHelperRectlinear)
        8    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/copy.py:262(<genexpr>)
       51    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/basic.py:727(args)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/interactive/session.py:1(<module>)
       16    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/contour.py:970(get_transform)
       26    0.000    0.000    0.000    0.000 {built-in method time.time}
        6    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/numbers.py:3348(__new__)
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:937(_sanity_check)
       49    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/lib/function_base.py:726(_copy_dispatcher)
       18    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/legend.py:1039(get_bbox_to_anchor)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/logging/__init__.py:1196(__init__)
        6    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/ILAMB/Post.py:582(<listcomp>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/dateutil/parser/_parser.py:1377(_tzparser)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/unittest/case.py:45(_Outcome)
       19    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/tokenize.py:58(group)
        3    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/parsing/sympy_parser.py:661(repeated_decimals)
        2    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/printing/str.py:302(<listcomp>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/integrals/singularityfunctions.py:1(<module>)
       34    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/codecs.py:260(__init__)
       16    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/string.py:225(get_value)
        8    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/offsetbox.py:709(add_artist)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/mpmath/matrices/linalg.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/email/charset.py:211(__init__)
        6    0.000    0.000    0.000    0.000 {built-in method posix.pipe}
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/mpmath/ctx_mp_python.py:583(__init__)
       16    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/_vendor/pyparsing.py:2751(charsAsStr)
       54    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/cartopy/feature/__init__.py:133(scale)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/evalf.py:1249(_create_evalf_table)
       24    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/patches.py:1862(<genexpr>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/_weakrefset.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/specifiers.py:21(BaseSpecifier)
        5    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/symbol.py:281(assumptions0)
       30    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/mathtext.py:103(__init__)
        8    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/__init__.py:2362(_is_unpacked_egg)
       18    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/scipy/sparse/data.py:133(_create_method)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/external/importtools.py:15(__sympy_debug)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/shapely/geometry/proxy.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/core/arrayprint.py:474(decorating_function)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/strategies/tools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/polys/polytools.py:4164(PurePoly)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/shapely/speedups/__init__.py:32(enable)
      2/1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/configparser.py:765(get)
        3    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/mpmath/libmp/libmpf.py:850(gmpy_mpf_mul)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/pickle.py:1134(_Unpickler)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/transforms.py:1064(LockableBbox)
       33    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/cm.py:40(_reverser)
       48    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/linalg/linalg.py:478(_unary_dispatcher)
       16    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/string.py:236(format_field)
       14    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/logging/__init__.py:901(release)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/polys/domains/domainelement.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/polys/domains/mpelements.py:92(_make_tol)
        4    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/argparse.py:909(__init__)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/strategies/tree.py:1(<module>)
       16    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/mathtext.py:1413(shrink)
        8    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/mathtext.py:1510(shrink)
        6    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/ILAMB/Post.py:584(<listcomp>)
       60    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/sre_parse.py:162(__delitem__)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/ILAMB/ModelResult.py:112(<listcomp>)
        3    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/rcsetup.py:108(validate_path_exists)
       24    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/mpl_toolkits/axisartist/axis_artist.py:217(get_ref_artist)
       18    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/scipy/constants/codata.py:1570(value)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/sets/powerset.py:12(PowerSet)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/_compat.py:20(with_metaclass)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/scipy/_lib/_version.py:136(__lt__)
        8    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/mathtext.py:2909(is_overunder)
        3    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pyparsing.py:5522(<genexpr>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/shapely/predicates.py:1(<module>)
       43    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/integrals/manualintegrate.py:98(_evaluates)
        2    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/numbers.py:1192(_new)
        6    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/ILAMB/Scoreboard.py:195(BuildDictionary)
        2    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/scipy/_lib/_util.py:157(__init__)
        7    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/legend_handler.py:134(__init__)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/basic.py:172(compare)
       25    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/rcsetup.py:316(<listcomp>)
       10    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/_vendor/pyparsing.py:2963(__str__)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/ILAMB/ConfSWE.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/dateutil/tz/_factories.py:26(__init__)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/image.py:177(_ImageBase)
        8    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/containers.py:68(__iter__)
        6    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/six.py:159(_resolve)
       52    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/mpl_toolkits/axisartist/axis_artist.py:626(<genexpr>)
       14    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/threading.py:1306(current_thread)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/geometry/point.py:41(Point)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/numbers.py:1390(__eq__)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/core.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/polys/domains/characteristiczero.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/projections/geo.py:311(HammerAxes)
        2    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/configparser.py:1240(__init__)
      3/1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/basic.py:515(free_symbols)
        6    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/contextlib.py:381(_exit_wrapper)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/_vendor/pyparsing.py:3458(__init__)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/printing/preview.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pyparsing.py:6780(Japanese)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/plotting/intervalmath/lib_interval.py:1(<module>)
       16    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/glob.py:23(iglob)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/asyncio/base_events.py:384(BaseEventLoop)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/asyncio/trsock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/PIL/ImageMode.py:17(<module>)
       16    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/compat/_inspect.py:145(<lambda>)
        5    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/numbers.py:3392(__hash__)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:754(exec_module)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/fractions.py:60(Fraction)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pyparsing.py:3971(And)
        3    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/types.py:244(coroutine)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/rules.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/projections/geo.py:14(GeoAxes)
       14    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pyparsing.py:3217(charsAsStr)
       18    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pyparsing.py:4663(stopOn)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/dateutil/tz/tz.py:132(tzoffset)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/mpmath/matrices/eigen_symmetric.py:13(<module>)
       12    0.000    0.000    0.000    0.000 {method '__deepcopy__' of 'numpy.ndarray' objects}
       31    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/logic/boolalg.py:422(<lambda>)
       15    0.000    0.000    0.000    0.000 <string>:1(__new__)
       48    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/core/numeric.py:212(_ones_like_dispatcher)
       43    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
        4    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/legend_handler.py:179(__init__)
